timestamp,state,sensorUpdateStatus,gps_lat,gps_lon,gps_alt,gps_hour,gps_minute,gps_second,gyroX,gyroY,gyroZ,accX,accY,accZ,accTemp,baro_alt,baro_temp,baro_pressure,kalman_alt,kalman_vel,magX,magY,magZ,gas_temp,gas_pressure,gas_humidity,gas_resistance,faultStatus
186763765,3,,,,,,,,-0.26,-0.08,0.22,,,,,,,,,,,,,,,,,
186767459,3,,,,,,,,,,,-11.69,-1.39,1.82,19.87,1675.06,21.12,67.00,1507.74,-14.80,6887,-4072,2345,,,,,
186768785,3,,,,,,,,-0.27,-0.10,0.19,,,,,,,,,,,,,,,,,
186771015,3,,,,,,,,,,,-11.89,-1.36,1.84,19.87,,,,,,,,,,,,,
186774158,3,,,,,,,,-0.29,-0.12,0.15,,,,,1676.50,21.12,67.06,1507.71,-14.81,6915,-4052,2260,,,,,
186776525,3,,,,,,,,,,,-11.69,-1.39,1.92,19.87,,,,,,6905,-4077,2317,,,,,
186778732,3,,,,,,,,-0.31,-0.15,0.10,,,,,,,,,,,,,,,,,
186782499,3,,,,,,,,,,,-11.95,-1.44,1.85,19.87,1675.44,21.12,67.02,1507.44,-14.82,6940,-4102,2292,,,,,
186783680,3,,,,,,,,-0.32,-0.17,0.07,,,,,,,,,,,,,,,,,
186786558,3,,,,,,,,,,,-11.89,-1.36,1.82,19.87,,,,,,6905,-4107,2235,,,,,
186788691,3,,,,,,,,-0.34,-0.19,0.02,,,,,,,,,,,,,,,,,
186792757,3,,,,,,,,,,,-11.92,-1.34,1.77,19.87,1675.94,21.06,67.04,1507.42,-14.83,6925,-3967,2437,,,,,
186793649,3,,,,,,,,-0.35,-0.21,-0.01,,,,,,,,,,,,,,,,,
186795651,3,,,,,,,,,,,-11.95,-1.37,1.77,19.87,,,,,,,,,,,,,
186796480,3,,,,,,,,,,,,,,,,,,,,7042,-4042,2460,,,,,
186798609,3,,,,,,,,-0.36,-0.23,-0.06,,,,,,,,,,,,,,,,,
186802520,3,,,,,,,,,,,-11.92,-1.34,1.80,19.87,1674.31,21.19,66.97,1507.13,-14.84,7025,-4047,2402,,,,,
186803629,3,,,,,,,,-0.38,-0.25,-0.09,,,,,,,,,,,,,,,,,
186807748,3,,,,,,,,,,,-11.60,-1.26,1.84,19.87,1675.63,21.12,67.03,1507.09,-14.85,7025,-4062,2417,,,,,
186808639,3,,,,,,,,-0.40,-0.27,-0.14,,,,,,,,,,,,,,,,,
186811591,3,,,,,,,,,,,-11.27,-1.21,1.81,19.87,,,,,,7005,-4072,2447,,,,,
186813576,3,,,,,,,,-0.41,-0.29,-0.18,,,,,,,,,,,,,,,,,
186817538,3,,,,,,,,,,,-11.28,-1.23,1.74,19.87,1673.19,21.19,66.93,1506.85,-14.86,7047,-4107,2442,,,,,
186818576,3,,,,,,,,-0.42,-0.31,-0.21,,,,,,,,,,,,,,,,,
186820363,3,,,,,,,,,,,-11.29,-1.22,1.62,19.87,,,,,,,,,,,,,
186821482,3,,,,,,,,,,,,,,,,,,,,7042,-4087,2465,,,,,
186823538,3,,,,,,,,-0.43,-0.32,-0.25,,,,,,,,,,,,,,,,,
186827800,3,,,,,,,,,,,-11.43,-1.24,1.70,19.87,1673.88,21.19,66.96,1506.82,-14.87,7037,-4102,2442,,,,,
186828543,3,,,,,,,,-0.45,-0.33,-0.28,,,,,,,,,,,,,,,,,
186832609,3,,,,,,,,,,,-11.49,-1.19,1.74,19.87,1676.88,21.00,67.07,1506.49,-14.88,6985,-4142,2480,,,,,
186833501,3,,,,,,,,-0.47,-0.35,-0.32,,,,,,,,,,,,,,,,,
186836768,3,,0.00,0.00,0.00,14,52,34,,,,-11.02,-1.15,1.72,19.87,,,,,,7067,-4087,2475,,,,,
186838526,3,,,,,,,,-0.48,-0.35,-0.36,,,,,,,,,,,,,,,,,
186840103,3,,,,,,,,,,,-10.57,-1.08,1.69,19.87,,,,,,,,,,,,,
186841380,3,,,,,,,,,,,,,,,1673.81,21.19,66.95,1506.48,-14.88,7047,-4147,2475,,,,,
186843501,3,,,,,,,,-0.49,-0.37,-0.40,,,,,,,,,,,,,,,,,
186845067,3,,,,,,,,,,,-10.56,-1.06,1.67,19.87,,,,,,,,,,,,,
186846557,3,,,,,,,,,,,,,,,,,,,,6990,-4172,2475,,,,,
186848465,3,,,,,,,,-0.50,-0.38,-0.43,,,,,,,,,,,,,,,,,
186850031,3,,,,,,,,,,,-10.84,-1.11,1.64,19.87,,,,,,,,,,,,,
186851308,3,,,,,,,,,,,,,,,1670.44,21.31,66.82,1506.22,-14.90,6955,-4157,2475,,,,,
186853431,3,,,,,,,,-0.51,-0.40,-0.45,,,,,,,,,,,,,,,,,
186854926,3,,,,,,,,,,,-10.93,-1.14,1.70,19.87,,,,,,,,,,,,,
186855678,3,,,,,,,,,,,,,,,,,,,,6960,-4162,2505,,,,,
186858397,3,,,,,,,,-0.52,-0.40,-0.49,,,,,,,,,,,,,,,,,
186859903,3,,,,,,,,,,,-11.01,-1.13,1.73,19.87,,,,,,,,,,,,,
186861173,3,,,,,,,,,,,,,,,1676.63,21.00,67.07,1506.17,-14.91,6935,-4167,2495,,,,,
186863381,3,,,,,,,,-0.53,-0.42,-0.52,,,,,,,,,,,,,,,,,
186864807,3,,,,,,,,,,,-11.31,-1.15,1.72,19.87,,,,,,,,,,,,,
186865561,3,,,,,,,,,,,,,,,,,,,,6920,-4242,2527,,,,,
186868341,3,,,,,,,,-0.55,-0.42,-0.56,,,,,,,,,,,,,,,,,
186869763,3,,,,,,,,,,,-11.32,-1.12,1.70,19.87,,,,,,,,,,,,,
186874016,3,,,,,,,,-0.56,-0.42,-0.59,,,,,1670.31,21.31,66.81,1505.87,-14.92,6920,-4237,2495,,,,,
186874848,3,,,,,,,,,,,-11.04,-1.03,1.76,19.87,,,,,,,,,,,,,
186875601,3,,,,,,,,,,,,,,,,,,,,6920,-4257,2465,,,,,
186878313,3,,,,,,,,-0.57,-0.42,-0.63,,,,,,,,,,,,,,,,,
186879661,3,,,,,,,,,,,-11.11,-1.04,1.70,19.87,,,,,,,,,,,,,
186880937,3,,,,,,,,,,,,,,,1670.06,21.25,66.80,1505.66,-14.93,6867,-4297,2465,,,,,
186883273,3,,,,,,,,-0.58,-0.44,-0.66,,,,,,,,,,,,,,,,,
186884626,3,,,,,,,,,,,-10.98,-0.98,1.70,19.87,,,,,,,,,,,,,
186885383,3,,,,,,,,,,,,,,,,,,,,6897,-4292,2452,,,,,
186888306,3,,,,,,,,-0.59,-0.44,-0.68,,,,,,,,,,,,,,,,,
186889516,3,,,,,,,,,,,-10.81,-0.90,1.69,19.87,,,,,,,,,,,,,
186890785,3,,,,,,,,,,,,,,,1673.63,21.12,66.94,1505.62,-14.95,6902,-4307,2480,,,,,
186893284,3,,,,,,,,-0.60,-0.45,-0.71,,,,,,,,,,,,,,,,,
186894484,3,,,,,,,,,,,-10.66,-0.91,1.69,19.87,,,,,,,,,,,,,
186896632,3,,,,,,,,,,,,,,,,,,,,6887,-4367,2495,,,,,
186898248,3,,,,,,,,-0.61,-0.44,-0.74,,,,,,,,,,,,,,,,,
186899448,3,,,,,,,,,,,-10.87,-0.85,1.67,19.87,,,,,,,,,,,,,
186900800,3,,,,,,,,,,,,,,,1675.00,21.06,67.00,1505.31,-14.96,6852,-4372,2517,,,,,
186903218,3,,,,,,,,-0.61,-0.44,-0.76,,,,,,,,,,,,,,,,,
186904352,3,,,,,,,,,,,-11.08,-0.80,1.65,19.87,,,,,,,,,,,,,
186905835,3,,,,,,,,,,,,,,,1673.13,21.19,66.93,1505.30,-14.97,6852,-4402,2495,,,,,
186908180,3,,,,,,,,-0.63,-0.45,-0.79,,,,,,,,,,,,,,,,,
186909310,3,,,,,,,,,,,-11.10,-0.61,1.62,19.87,,,,,,,,,,,,,
186910282,3,,,,,,,,,,,,,,,,,,,,6792,-4417,2527,,,,,
186913211,3,,,,,,,,-0.63,-0.44,-0.80,,,,,,,,,,,,,,,,,
186914271,3,,,,,,,,,,,-11.07,-0.80,1.62,19.87,,,,,,,,,,,,,
186915843,3,,,,,,,,,,,,,,,1672.81,21.19,66.91,1505.05,-14.98,6802,-4462,2500,,,,,
186918186,3,,,,,,,,-0.63,-0.44,-0.81,,,,,,,,,,,,,,,,,
186919166,3,,,,,,,,,,,-11.07,-0.75,1.56,19.87,,,,,,,,,,,,,
186921683,3,,,,,,,,,,,,,,,,,,,,6765,-4462,2495,,,,,
186923151,3,,,,,,,,-0.63,-0.44,-0.83,,,,,,,,,,,,,,,,,
186924131,3,,,,,,,,,,,-11.09,-0.70,1.68,19.87,,,,,,,,,,,,,
186925846,3,,,,,,,,,,,,,,,1673.63,21.12,66.94,1505.02,-14.99,6735,-4505,2522,,,,,
186928127,3,,,,,,,,-0.63,-0.43,-0.85,,,,,,,,,,,,,,,,,
186929040,3,,,,,,,,,,,-11.11,-0.62,1.72,19.87,,,,,,,,,,,,,
186930827,3,,,,,,,,,,,,,,,1673.63,21.12,66.94,1504.71,-14.99,6715,-4550,2547,,,,,
186933100,3,,,,,,,,-0.63,-0.42,-0.87,,,,,,,,,,,,,,,,,
186934007,3,,,,,,,,,,,-11.10,-0.65,1.67,19.87,,,,,,,,,,,,,
186936319,3,,0.00,0.00,0.00,14,52,34,,,,,,,,,,,,,6660,-4565,2537,,,,,
186938086,3,,,,,,,,-0.63,-0.42,-0.88,,,,,,,,,,,,,,,,,
186938933,3,,,,,,,,,,,-10.70,-0.60,1.64,19.87,,,,,,,,,,,,,
186940871,3,,,,,,,,,,,,,,,1670.25,21.31,66.81,1504.69,-15.00,6690,-4615,2527,,,,,
186943062,3,,,,,,,,-0.63,-0.42,-0.88,,,,,,,,,,,,,,,,,
186943894,3,,,,,,,,,,,-10.71,-0.61,1.64,19.87,,,,,,,,,,,,,
186946774,3,,,,,,,,,,,,,,,,,,,,6695,-4615,2527,,,,,
186948171,3,,,,,,,,-0.62,-0.42,-0.89,,,,,,,,,,,,,,,,,
186949014,3,,,,,,,,,,,-10.65,-0.55,1.67,19.87,,,,,,,,,,,,,
186950871,3,,,,,,,,,,,,,,,1672.56,21.12,66.90,1504.42,-15.02,6632,-4665,2527,,,,,
186953056,3,,,,,,,,-0.62,-0.41,-0.89,,,,,,,,,,,,,,,,,
186953892,3,,,,,,,,,,,-10.63,-0.49,1.59,19.87,,,,,,,,,,,,,
186955902,3,,,,,,,,,,,,,,,1672.00,21.12,66.88,1504.40,-15.03,6602,-4670,2537,,,,,
186958022,3,,,,,,,,-0.61,-0.40,-0.90,,,,,,,,,,,,,,,,,
186958856,3,,,,,,,,,,,-10.45,-0.45,1.71,19.87,,,,,,,,,,,,,
186960420,3,,,,,,,,,,,,,,,,,,,,6527,-4700,2570,,,,,
186962986,3,,,,,,,,-0.61,-0.38,-0.91,,,,,,,,,,,,,,,,,
186963820,3,,,,,,,,,,,-10.54,-0.47,1.71,19.87,,,,,,,,,,,,,
186965901,3,,,,,,,,,,,,,,,1674.38,21.06,66.97,1504.15,-15.04,6602,-4715,2495,,,,,
186967952,3,,,,,,,,-0.61,-0.38,-0.91,,,,,,,,,,,,,,,,,
186968784,3,,,,,,,,,,,-10.44,-0.47,1.74,19.87,,,,,,,,,,,,,
186973027,3,,,,,,,,-0.59,-0.37,-0.90,,,,,,,,,,6577,-4765,2522,,,,,
186973870,3,,,,,,,,,,,-10.13,-0.49,1.71,19.87,,,,,,,,,,,,,
186975950,3,,,,,,,,,,,,,,,1674.38,21.12,66.97,1504.14,-15.04,6510,-4760,2517,,,,,
186978000,3,,,,,,,,-0.58,-0.36,-0.89,,,,,,,,,,,,,,,,,
186978836,3,,,,,,,,,,,-10.26,-0.45,1.69,19.87,,,,,,,,,,,,,
186980989,3,,,,,,,,,,,,,,,1671.13,21.19,66.85,1503.83,-15.04,6490,-4820,2512,,,,,
186982902,3,,,,,,,,-0.58,-0.36,-0.89,,,,,,,,,,,,,,,,,
186983745,3,,,,,,,,,,,-10.23,-0.47,1.73,19.87,,,,,,,,,,,,,
186985457,3,,,,,,,,,,,,,,,,,,,,6485,-4810,2542,,,,,
186987946,3,,,,,,,,-0.57,-0.35,-0.89,,,,,,,,,,,,,,,,,
186988780,3,,,,,,,,,,,-10.00,-0.49,1.68,19.87,,,,,,,,,,,,,
186992896,3,,,,,,,,-0.56,-0.33,-0.89,,,,,1673.31,21.06,66.93,1503.80,-15.05,6500,-4830,2512,,,,,
186993728,3,,,,,,,,,,,-9.97,-0.47,1.64,19.87,,,,,,,,,,,,,
186998705,3,,,,,,,,-0.55,-0.33,-0.88,-10.02,-0.42,1.62,19.87,,,,,,6490,-4875,2495,,,,,
187001006,3,,,,,,,,,,,,,,,1670.88,21.25,66.83,1503.56,-15.06,6445,-4905,2485,,,,,
187002831,3,,,,,,,,-0.54,-0.31,-0.87,,,,,,,,,,,,,,,,,
187003646,3,,,,,,,,,,,-10.24,-0.43,1.72,19.87,,,,,,,,,,,,,
187008590,3,,,,,,,,-0.53,-0.30,-0.86,-10.24,-0.47,1.72,19.87,1673.38,21.12,66.93,1503.53,-15.07,6420,-4950,2480,,,,,
187010529,3,,,,,,,,,,,,,,,,,,,,6382,-4910,2517,,,,,
187013463,3,,,,,,,,-0.52,-0.29,-0.84,-10.47,-0.53,1.63,19.87,,,,,,,,,,,,,
187016053,3,,,,,,,,,,,,,,,1669.81,21.25,66.79,1503.29,-15.08,6357,-4965,2470,,,,,
187018545,3,,,,,,,,-0.51,-0.28,-0.82,-10.61,-0.55,1.56,19.87,,,,,,,,,,,,,
187023738,3,,,,,,,,-0.50,-0.27,-0.80,-10.20,-0.51,1.59,19.87,,,,,,6387,-4980,2475,,,,,
187028578,3,,,,,,,,-0.48,-0.26,-0.78,-9.88,-0.47,1.56,19.87,1672.19,21.12,66.89,1503.26,-15.09,6352,-5040,2522,,,,,
187033423,3,,,,,,,,-0.47,-0.24,-0.77,-9.75,-0.38,1.62,19.87,1670.81,21.12,66.83,1502.94,-15.10,6332,-5045,2485,,,,,
187036540,3,,0.00,0.00,0.00,14,52,34,,,,,,,,,,,,,6327,-5080,2427,,,,,
187038159,3,,,,,,,,-0.46,-0.23,-0.74,-9.97,-0.37,1.63,19.87,,,,,,,,,,,,,
187043591,3,,,,,,,,-0.44,-0.22,-0.72,-10.36,-0.23,1.62,19.87,1674.50,21.00,66.98,1502.91,-15.11,6287,-5060,2512,,,,,
187048859,3,,,,,,,,-0.42,-0.19,-0.70,-10.16,-0.30,1.74,19.87,,,,,,6297,-5107,2447,,,,,
187053399,3,,,,,,,,-0.40,-0.18,-0.68,-9.87,-0.29,1.69,19.87,1666.75,21.37,66.67,1502.69,-15.11,6230,-5100,2350,,,,,
187058672,3,,,,,,,,-0.38,-0.17,-0.66,-10.16,-0.29,1.62,19.87,1672.13,21.06,66.89,1502.64,-15.13,6260,-5252,2345,,,,,
187060610,3,,,,,,,,,,,,,,,,,,,,6180,-5272,2345,,,,,
187062883,3,,,,,,,,-0.36,-0.16,-0.63,-9.79,-0.32,1.68,19.87,,,,,,,,,,,,,
187068464,3,,,,,,,,-0.34,-0.14,-0.60,-9.86,-0.12,1.67,19.87,1670.25,21.19,66.81,1502.40,-15.13,6170,-5312,2312,,,,,
187073950,3,,,,,,,,-0.32,-0.12,-0.57,-9.89,-0.36,1.59,19.87,,,,,,6112,-5202,2265,,,,,
187078795,3,,,,,,,,-0.30,-0.10,-0.53,-9.42,-0.37,1.64,19.87,1673.44,21.00,66.94,1502.37,-15.14,6092,-5207,2222,,,,,
187083565,3,,,,,,,,-0.28,-0.10,-0.49,-9.45,-0.35,1.61,19.87,1670.00,21.19,66.80,1502.06,-15.14,6067,-5237,2260,,,,,
187087593,3,,,,,,,,-0.26,-0.09,-0.45,-9.62,-0.32,1.62,19.87,,,,,,6047,-5227,2235,,,,,
187093823,3,,,,,,,,-0.24,-0.09,-0.40,-9.85,-0.26,1.62,19.87,1667.88,21.25,66.71,1502.04,-15.15,6062,-5257,2260,,,,,
187097071,3,,,,,,,,,,,-9.52,-0.33,1.73,19.87,,,,,,,,,,,,,
187100006,3,,,,,,,,-0.23,-0.08,-0.36,,,,,1671.13,21.06,66.85,1501.77,-15.17,6027,-5267,2275,,,,,
187102715,3,,,,,,,,-0.21,-0.07,-0.33,-9.57,-0.38,1.69,19.87,,,,,,6087,-5257,2250,,,,,
187108880,3,,,,,,,,-0.19,-0.06,-0.29,-9.55,-0.42,1.71,19.87,1669.50,21.12,66.78,1501.76,-15.17,6032,-5262,2227,,,,,
187112777,3,,,,,,,,-0.19,-0.04,-0.26,-9.44,-0.38,1.72,19.87,,,,,,6015,-5262,2260,,,,,
187118716,3,,,,,,,,-0.17,-0.02,-0.23,-9.67,-0.32,1.57,19.87,1667.44,21.25,66.70,1501.50,-15.18,6047,-5267,2280,,,,,
187121824,3,,,,,,,,,,,-10.00,-0.25,1.59,19.87,,,,,,,,,,,,,
187124980,3,,,,,,,,-0.15,-0.01,-0.19,,,,,1668.81,21.19,66.75,1501.47,-15.20,6022,-5282,2235,,,,,
187127846,3,,,,,,,,-0.13,0.01,-0.15,-9.90,-0.27,1.63,19.87,,,,,,6015,-5327,2222,,,,,
187133782,3,,,,,,,,-0.11,0.01,-0.11,-9.48,-0.36,1.59,19.87,1667.94,21.25,66.72,1501.19,-15.21,5975,-5302,2250,,,,,
187137957,3,,0.00,0.00,0.00,14,52,34,-0.09,0.02,-0.06,-9.27,-0.33,1.62,19.87,,,,,,6042,-5297,2270,,,,,
187144072,3,,,,,,,,-0.07,0.03,-0.02,-9.78,-0.28,1.63,19.87,1670.63,21.06,66.82,1501.15,-15.22,6037,-5307,2235,,,,,
187146513,3,,,,,,,,,,,-9.84,-0.21,1.67,19.87,,,,,,,,,,,,,
187148640,3,,,,,,,,-0.05,0.05,0.02,,,,,,,,,,6000,-5307,2212,,,,,
187153847,3,,,,,,,,-0.04,0.06,0.06,-10.24,-0.12,1.60,19.87,1668.69,21.12,66.75,1500.86,-15.22,6015,-5257,2302,,,,,
187159124,3,,,,,,,,-0.02,0.07,0.10,-10.73,-0.15,1.64,19.87,1670.63,21.00,66.82,1500.83,-15.23,6057,-5277,2275,,,,,
187162942,3,,,,,,,,0.01,0.10,0.15,-10.70,-0.11,1.71,19.87,,,,,,6022,-5272,2255,,,,,
187168875,3,,,,,,,,0.03,0.11,0.19,-10.03,-0.25,1.63,19.87,1668.06,21.12,66.72,1500.59,-15.24,6005,-5297,2307,,,,,
187171173,3,,,,,,,,,,,-9.91,-0.37,1.52,19.87,,,,,,,,,,,,,
187173669,3,,,,,,,,0.05,0.13,0.24,,,,,,,,,,6020,-5257,2245,,,,,
187176115,3,,,,,,,,,,,-9.97,-0.36,1.45,19.87,,,,,,,,,,,,,
187179280,3,,,,,,,,0.07,0.13,0.29,,,,,1668.56,21.19,66.74,1500.56,-15.25,6047,-5277,2197,,,,,
187181079,3,,,,,,,,,,,-9.99,-0.29,1.38,19.87,,,,,,,,,,,,,
187184014,3,,,,,,,,0.09,0.15,0.34,,,,,1665.88,21.37,66.64,1500.23,-15.26,6037,-5317,2245,,,,,
187186016,3,,,,,,,,,,,-9.57,-0.32,1.36,19.87,,,,,,,,,,,,,
187187991,3,,,,,,,,0.11,0.16,0.38,,,,,,,,,,6052,-5242,2192,,,,,
187190944,3,,,,,,,,,,,-9.70,-0.30,1.31,19.87,,,,,,,,,,,,,
187194103,3,,,,,,,,0.14,0.18,0.43,,,,,1670.38,21.12,66.82,1500.19,-15.27,6077,-5287,2170,,,,,
187195902,3,,,,,,,,,,,-9.81,-0.29,1.38,19.87,,,,,,,,,,,,,
187197158,3,,,,,,,,0.16,0.19,0.47,,,,,,,,,,,,,,,,,
187197914,3,,,,,,,,,,,,,,,,,,,,6067,-5252,2227,,,,,
187200860,3,,,,,,,,,,,-9.89,-0.24,1.29,19.87,,,,,,,,,,,,,
187203788,3,,,,,,,,0.18,0.21,0.52,,,,,1667.25,21.25,66.69,1499.95,-15.28,6062,-5297,2222,,,,,
187205800,3,,,,,,,,,,,-10.07,-0.28,1.28,19.87,,,,,,,,,,,,,
187208961,3,,,,,,,,0.20,0.21,0.58,,,,,1665.75,21.31,66.63,1499.92,-15.29,6142,-5212,2227,,,,,
187210686,3,,,,,,,,,,,-10.24,-0.28,1.27,19.87,,,,,,,,,,,,,
187212667,3,,,,,,,,0.22,0.23,0.62,,,,,,,,,,6102,-5192,2222,,,,,
187215623,3,,,,,,,,,,,-10.14,-0.34,1.13,19.87,,,,,,,,,,,,,
187218552,3,,,,,,,,0.24,0.24,0.67,,,,,1664.75,21.37,66.59,1499.66,-15.30,6127,-5207,2250,,,,,
187220627,3,,,,,,,,,,,-10.44,-0.32,1.13,19.87,,,,,,,,,,,,,
187222100,3,,,,,,,,0.27,0.25,0.73,,,,,,,,,,,,,,,,,
187222851,3,,,,,,,,,,,,,,,,,,,,6170,-5132,2227,,,,,
187225514,3,,,,,,,,,,,-10.34,-0.37,1.32,19.87,,,,,,,,,,,,,
187228748,3,,,,,,,,0.28,0.27,0.77,,,,,1672.19,21.00,66.89,1499.62,-15.32,6185,-5117,2240,,,,,
187230473,3,,,,,,,,,,,-10.44,-0.47,1.12,19.87,,,,,,,,,,,,,
187233551,3,,,,,,,,0.29,0.29,0.80,,,,,1666.63,21.25,66.67,1499.32,-15.32,6185,-5147,2197,,,,,
187235409,3,,,,,,,,,,,-10.53,-0.50,1.14,19.87,,,,,,,,,,,,,
187237758,3,,0.00,0.00,0.00,14,52,34,0.32,0.31,0.85,,,,,,,,,,6245,-5075,2217,,,,,
187240374,3,,,,,,,,,,,-10.73,-0.50,1.13,19.87,,,,,,,,,,,,,
187243824,3,,,,,,,,0.33,0.32,0.89,,,,,1667.69,21.19,66.71,1499.29,-15.33,6255,-5075,2222,,,,,
187245318,3,,,,,,,,,,,-11.15,-0.50,1.03,19.87,,,,,,,,,,,,,
187247013,3,,,,,,,,0.35,0.33,0.93,,,,,,,,,,,,,,,,,
187247765,3,,,,,,,,,,,,,,,,,,,,6250,-5070,2197,,,,,
187250266,3,,,,,,,,,,,-11.38,-0.39,1.16,19.87,,,,,,,,,,,,,
187253638,3,,,,,,,,0.37,0.36,0.97,,,,,1668.50,21.19,66.74,1499.04,-15.34,6250,-4995,2222,,,,,
187255212,3,,,,,,,,,,,-11.50,-0.49,0.98,19.87,,,,,,,,,,,,,
187258890,3,,,,,,,,0.38,0.37,1.02,,,,,1670.44,21.06,66.82,1499.02,-15.34,6275,-4980,2280,,,,,
187260093,3,,,,,,,,,,,-11.55,-0.61,1.00,19.87,,,,,,,,,,,,,
187262731,3,,,,,,,,0.40,0.38,1.06,,,,,,,,,,6302,-4940,2202,,,,,
187265026,3,,,,,,,,,,,-11.36,-0.60,1.11,19.87,,,,,,,,,,,,,
187268698,3,,,,,,,,0.42,0.40,1.10,,,,,1665.38,21.25,66.61,1498.79,-15.34,6275,-4920,2250,,,,,
187269971,3,,,,,,,,,,,-10.87,-0.65,1.05,19.87,,,,,,,,,,,,,
187271882,3,,,,,,,,0.43,0.41,1.13,,,,,,,,,,,,,,,,,
187272932,3,,,,,,,,,,,,,,,,,,,,6415,-4920,2222,,,,,
187274922,3,,,,,,,,,,,-10.59,-0.60,1.07,19.87,,,,,,,,,,,,,
187278955,3,,,,,,,,0.44,0.43,1.17,,,,,1667.00,21.19,66.68,1498.76,-15.36,6405,-4885,2245,,,,,
187279864,3,,,,,,,,,,,-10.77,-0.57,1.00,19.87,,,,,,,,,,,,,
187283745,3,,,,,,,,0.45,0.44,1.20,,,,,1669.50,21.12,66.78,1498.43,-15.37,6440,-4825,2250,,,,,
187284805,3,,,,,,,,,,,-10.89,-0.73,0.91,19.87,,,,,,,,,,,,,
187287809,3,,,,,,,,0.47,0.45,1.25,,,,,,,,,,6430,-4830,2222,,,,,
187289739,3,,,,,,,,,,,-11.00,-0.75,0.93,19.87,,,,,,,,,,,,,
187293987,3,,,,,,,,0.49,0.46,1.29,,,,,1668.50,21.12,66.74,1498.42,-15.37,6450,-4785,2260,,,,,
187294821,3,,,,,,,,,,,-11.09,-0.83,1.05,19.87,,,,,,,,,,,,,
187296807,3,,,,,,,,0.50,0.48,1.32,,,,,,,,,,,,,,,,,
187297998,3,,,,,,,,,,,,,,,,,,,,6515,-4760,2207,,,,,
187299632,3,,,,,,,,,,,-11.04,-0.95,0.98,19.87,,,,,,,,,,,,,
187303810,3,,,,,,,,0.50,0.49,1.34,,,,,1665.88,21.25,66.64,1498.18,-15.37,6525,-4760,2207,,,,,
187304645,3,,,,,,,,,,,-11.28,-0.94,1.00,19.87,,,,,,,,,,,,,
187309036,3,,,,,,,,0.51,0.50,1.37,,,,,1667.69,21.12,66.71,1498.16,-15.38,6582,-4685,2222,,,,,
187309871,3,,,,,,,,,,,-11.82,-0.79,1.01,19.87,,,,,,,,,,,,,
187312945,3,,,,,,,,0.51,0.51,1.40,,,,,,,,,,6582,-4675,2177,,,,,
187314452,3,,,,,,,,,,,-11.66,-0.79,0.96,19.87,,,,,,,,,,,,,
187318926,3,,,,,,,,0.52,0.53,1.44,,,,,1670.25,21.06,66.81,1497.91,-15.39,6602,-4635,2165,,,,,
187319764,3,,,,,,,,,,,-11.58,-0.80,1.03,19.87,,,,,,,,,,,,,
187321749,3,,,,,,,,0.52,0.54,1.46,,,,,,,,,,,,,,,,,
187324549,3,,,,,,,,,,,-11.53,-0.80,1.11,19.87,,,,,,6655,-4585,2192,,,,,
187329836,3,,,,,,,,0.53,0.55,1.49,-11.38,-0.84,0.99,19.87,1667.44,21.19,66.70,1497.91,-15.39,6690,-4550,2140,,,,,
187334619,3,,,,,,,,0.53,0.56,1.52,-11.65,-0.88,1.06,19.87,1672.56,20.87,66.90,1497.59,-15.39,6725,-4485,2140,,,,,
187338149,3,,0.00,0.00,0.00,14,52,34,0.54,0.57,1.54,,,,,,,,,,6695,-4447,2150,,,,,
187339192,3,,,,,,,,,,,-12.19,-0.78,1.06,19.87,,,,,,,,,,,,,
187344869,3,,,,,,,,0.54,0.58,1.57,-12.49,-0.79,1.05,19.87,1666.25,21.25,66.65,1497.61,-15.39,6775,-4397,2160,,,,,
187346648,3,,,,,,,,0.54,0.59,1.59,,,,,,,,,,,,,,,,,
187349647,3,,,,,,,,,,,-12.96,-0.72,1.03,19.87,,,,,,6842,-4357,2145,,,,,
187351583,3,,,,,,,,0.54,0.60,1.61,,,,,,,,,,,,,,,,,
187354963,3,,,,,,,,,,,-13.17,-0.73,1.03,19.87,1667.25,21.12,66.69,1497.36,-15.39,6802,-4317,2155,,,,,
187356606,3,,,,,,,,0.54,0.61,1.64,,,,,,,,,,,,,,,,,
187359754,3,,,,,,,,,,,-13.15,-0.70,1.13,19.87,1664.56,21.25,66.58,1497.19,-15.40,6872,-4297,2150,,,,,
187361543,3,,,,,,,,0.55,0.62,1.67,,,,,,,,,,,,,,,,,
187362281,3,,,,,,,,,,,,,,,,,,,,6887,-4252,2102,,,,,
187363907,3,,,,,,,,,,,-13.12,-0.73,1.21,19.87,,,,,,,,,,,,,
187366498,3,,,,,,,,0.55,0.63,1.69,,,,,,,,,,,,,,,,,
187369860,3,,,,,,,,,,,-12.80,-0.71,1.08,19.87,1666.06,21.19,66.64,1497.16,-15.41,6905,-4177,2117,,,,,
187371512,3,,,,,,,,0.56,0.62,1.72,,,,,,,,,,,,,,,,,
187374796,3,,,,,,,,,,,-12.51,-0.70,1.14,19.87,,,,,,6945,-4122,2072,,,,,
187376517,3,,,,,,,,0.56,0.63,1.74,,,,,,,,,,,,,,,,,
187379652,3,,,,,,,,,,,-12.50,-0.70,1.20,19.87,1664.75,21.25,66.59,1496.91,-15.42,7037,-4097,2072,,,,,
187381453,3,,,,,,,,0.57,0.63,1.76,,,,,,,,,,,,,,,,,
